X.chr	start	end	gene_id	gene.name	mean	percentile
chr5	149358006	149358007	ENSG00000145882.10	PCYOX1L	2.35857238799476e-17	0.79140709977257
chr5	149345429	149345430	ENSG00000164284.14	GRPEL2	2.35857238799476e-17	0.79140709977257
chr5	149271870	149271871	ENSG00000157510.13	AFAP1L1	2.35857238799476e-17	0.79140709977257
chr5	149141482	149141483	ENSG00000173210.19	ABLIM3	2.35857238799476e-17	0.79140709977257
chr5	149063162	149063163	ENSG00000169247.11	SH3TC2	2.35857238799476e-17	0.79140709977257
chr5	148825244	148825245	ENSG00000169252.5	ADRB2	2.35857238799476e-17	0.79140709977257
chr5	148677234	148677235	ENSG00000164270.17	HTR4	2.35857238799476e-17	0.79140709977257
chr5	148383934	148383935	ENSG00000145868.16	FBXO38	2.35857238799476e-17	0.79140709977257
chr5	148025682	148025683	ENSG00000133710.15	SPINK5	2.35857238799476e-17	0.79140709977257
chr5	147782847	147782848	ENSG00000176049.15	JAKMIP2	2.35857238799476e-17	0.79140709977257
chr5	147510055	147510056	ENSG00000113657.12	DPYSL3	2.35857238799476e-17	0.79140709977257
chr5	147234962	147234963	ENSG00000169302.14	STK32A	2.35857238799476e-17	0.79140709977257
chr5	147234858	147234859	ENSG00000250343.1	STK32A-AS1	2.35857238799476e-17	0.79140709977257
chr5	147084783	147084784	ENSG00000156475.18	PPP2R2B	2.35857238799476e-17	0.79140709977257
chr5	146447311	146447312	ENSG00000113649.11	TCERG1	2.35857238799476e-17	0.79140709977257
chr5	146203599	146203600	ENSG00000091009.7	RBM27	2.35857238799476e-17	0.79140709977257
chr5	146182659	146182660	ENSG00000133706.17	LARS1	2.35857238799476e-17	0.79140709977257
chr5	146104368	146104369	ENSG00000173261.8	PLAC8L1	2.35857238799476e-17	0.79140709977257
chr5	145936578	145936579	ENSG00000156463.17	SH3RF2	2.35857238799476e-17	0.79140709977257
chr5	145835335	145835336	ENSG00000186314.11	PRELID2	2.35857238799476e-17	0.79140709977257
chr5	144170713	144170714	ENSG00000145817.16	YIPF5	2.35857238799476e-17	0.79140709977257
chr5	143435511	143435512	ENSG00000113580.14	NR3C1	2.35857238799476e-17	0.79140709977257
chr5	142770383	142770384	ENSG00000145819.15	ARHGAP26	2.35857238799476e-17	0.79140709977257
chr5	142745599	142745600	ENSG00000236714.1	LINC01844	2.35857238799476e-17	0.79140709977257
chr5	142698069	142698070	ENSG00000113578.17	FGF1	2.35857238799476e-17	0.79140709977257
chr5	142326454	142326455	ENSG00000187678.8	SPRY4	2.35857238799476e-17	0.79140709977257
chr5	142325292	142325293	ENSG00000231185.6	SPRY4-AS1	2.35857238799476e-17	0.79140709977257
chr5	142108504	142108505	ENSG00000131507.10	NDFIP1	2.35857238799476e-17	0.79140709977257
chr5	142013040	142013041	ENSG00000113552.15	GNPDA1	2.35857238799476e-17	0.79140709977257
chr5	141969740	141969741	ENSG00000113555.5	PCDH12	2.35857238799476e-17	0.79140709977257
chr5	141966819	141966820	ENSG00000013561.17	RNF14	2.35857238799476e-17	0.79140709977257
chr5	141923807	141923808	ENSG00000081791.8	DELE1	2.35857238799476e-17	0.79140709977257
chr5	141879245	141879246	ENSG00000156453.13	PCDH1	2.35857238799476e-17	0.79140709977257
chr5	141682220	141682221	ENSG00000120318.15	ARAP3	2.35857238799476e-17	0.79140709977257
chr5	141651418	141651419	ENSG00000197948.10	FCHSD1	2.35857238799476e-17	0.79140709977257
chr5	141636949	141636950	ENSG00000164620.8	RELL2	2.35857238799476e-17	0.79140709977257
chr5	141636869	141636870	ENSG00000171720.9	HDAC3	2.35857238799476e-17	0.79140709977257
chr5	141619054	141619055	ENSG00000131504.15	DIAPH1	2.35857238799476e-17	0.79140709977257
chr5	141489120	141489121	ENSG00000240764.3	PCDHGC5	2.35857238799476e-17	0.79140709977257
chr5	141484996	141484997	ENSG00000242419.5	PCDHGC4	2.35857238799476e-17	0.79140709977257
chr5	141475946	141475947	ENSG00000240184.6	PCDHGC3	2.35857238799476e-17	0.79140709977257
chr5	141430588	141430589	ENSG00000253159.2	PCDHGA12	2.35857238799476e-17	0.79140709977257
chr5	141426285	141426286	ENSG00000248449.2	PCDHGB8P	2.35857238799476e-17	0.79140709977257
chr5	141421046	141421047	ENSG00000253873.5	PCDHGA11	2.35857238799476e-17	0.79140709977257
chr5	141417644	141417645	ENSG00000254122.2	PCDHGB7	2.35857238799476e-17	0.79140709977257
chr5	141412986	141412987	ENSG00000253846.2	PCDHGA10	2.35857238799476e-17	0.79140709977257
chr5	141408020	141408021	ENSG00000253305.2	PCDHGB6	2.35857238799476e-17	0.79140709977257
chr5	141402931	141402932	ENSG00000261934.2	PCDHGA9	2.35857238799476e-17	0.79140709977257
chr5	141397986	141397987	ENSG00000276547.1	PCDHGB5	2.35857238799476e-17	0.79140709977257
chr5	141392422	141392423	ENSG00000253767.2	PCDHGA8	2.35857238799476e-17	0.79140709977257
chr5	141387697	141387698	ENSG00000253953.2	PCDHGB4	2.35857238799476e-17	0.79140709977257
chr5	141382738	141382739	ENSG00000253537.2	PCDHGA7	2.35857238799476e-17	0.79140709977257
chr5	141373913	141373914	ENSG00000253731.2	PCDHGA6	2.35857238799476e-17	0.79140709977257
chr5	141370263	141370264	ENSG00000262209.2	PCDHGB3	2.35857238799476e-17	0.79140709977257
chr5	141364231	141364232	ENSG00000253485.2	PCDHGA5	2.35857238799476e-17	0.79140709977257
chr5	141360041	141360042	ENSG00000253910.2	PCDHGB2	2.35857238799476e-17	0.79140709977257
chr5	141355024	141355025	ENSG00000262576.2	PCDHGA4	2.35857238799476e-17	0.79140709977257
chr5	141350101	141350102	ENSG00000254221.2	PCDHGB1	2.35857238799476e-17	0.79140709977257
chr5	141343828	141343829	ENSG00000254245.2	PCDHGA3	2.35857238799476e-17	0.79140709977257
chr5	141338759	141338760	ENSG00000081853.14	PCDHGA2	2.35857238799476e-17	0.79140709977257
chr5	141330570	141330571	ENSG00000204956.5	PCDHGA1	2.35857238799476e-17	0.79140709977257
chr5	141320820	141320821	ENSG00000178913.7	TAF7	2.35857238799476e-17	0.79140709977257
chr5	141245380	141245381	ENSG00000113248.5	PCDHB15	2.35857238799476e-17	0.79140709977257
chr5	141239922	141239923	ENSG00000262096.2	PCDHB19P	2.35857238799476e-17	0.79140709977257
chr5	141234332	141234333	ENSG00000146001.5	PCDHB18P	2.35857238799476e-17	0.79140709977257
chr5	141222931	141222932	ENSG00000120327.6	PCDHB14	2.35857238799476e-17	0.79140709977257
chr5	141213918	141213919	ENSG00000187372.11	PCDHB13	2.35857238799476e-17	0.79140709977257
chr5	141208696	141208697	ENSG00000120328.6	PCDHB12	2.35857238799476e-17	0.79140709977257
chr5	141199581	141199582	ENSG00000197479.6	PCDHB11	2.35857238799476e-17	0.79140709977257
chr5	141192352	141192353	ENSG00000120324.8	PCDHB10	2.35857238799476e-17	0.79140709977257
chr5	141187418	141187419	ENSG00000177839.6	PCDHB9	2.35857238799476e-17	0.79140709977257
chr5	141181398	141181399	ENSG00000272674.3	PCDHB16	2.35857238799476e-17	0.79140709977257
chr5	141177789	141177790	ENSG00000120322.3	PCDHB8	2.35857238799476e-17	0.79140709977257
chr5	141172618	141172619	ENSG00000113212.6	PCDHB7	2.35857238799476e-17	0.79140709977257
chr5	141155995	141155996	ENSG00000255622.3	PCDHB17P	2.35857238799476e-17	0.79140709977257
chr5	141150021	141150022	ENSG00000113211.5	PCDHB6	2.35857238799476e-17	0.79140709977257
chr5	141135217	141135218	ENSG00000113209.8	PCDHB5	2.35857238799476e-17	0.79140709977257
chr5	141121798	141121799	ENSG00000081818.3	PCDHB4	2.35857238799476e-17	0.79140709977257
chr5	141100755	141100756	ENSG00000113205.5	PCDHB3	2.35857238799476e-17	0.79140709977257
chr5	141094577	141094578	ENSG00000112852.6	PCDHB2	2.35857238799476e-17	0.79140709977257
chr5	140855882	140855883	ENSG00000250120.6	PCDHA10	2.35857238799476e-17	0.79140709977257
chr5	140801091	140801092	ENSG00000255408.3	PCDHA3	2.35857238799476e-17	0.79140709977257
chr5	140700333	140700334	ENSG00000146007.10	ZMAT2	2.35857238799476e-17	0.79140709977257
chr5	140693490	140693491	ENSG00000112855.14	HARS2	2.35857238799476e-17	0.79140709977257
chr5	140692023	140692024	ENSG00000170445.12	HARS1	2.35857238799476e-17	0.79140709977257
chr5	140664675	140664676	ENSG00000120314.18	WDR55	2.35857238799476e-17	0.79140709977257
chr5	140647768	140647769	ENSG00000131495.8	NDUFA2	2.35857238799476e-17	0.79140709977257
chr5	140647057	140647058	ENSG00000113141.17	IK	2.35857238799476e-17	0.79140709977257
chr5	140639426	140639427	ENSG00000113119.12	TMCO6	2.35857238799476e-17	0.79140709977257
chr5	140633700	140633701	ENSG00000170458.13	CD14	2.35857238799476e-17	0.79140709977257
chr5	140564689	140564690	ENSG00000176087.14	SLC35A4	2.35857238799476e-17	0.79140709977257
chr5	140564454	140564455	ENSG00000113108.19	APBB3	2.35857238799476e-17	0.79140709977257
chr5	140558251	140558252	ENSG00000213523.10	SRA1	2.35857238799476e-17	0.79140709977257
chr5	140547665	140547666	ENSG00000243056.1	EIF4EBP3	2.35857238799476e-17	0.79140709977257
chr5	140401813	140401814	ENSG00000131503.20	ANKHD1	2.35857238799476e-17	0.79140709977257
chr5	140346630	140346631	ENSG00000113070.7	HBEGF	2.35857238799476e-17	0.79140709977257
chr5	140303120	140303121	ENSG00000113068.9	PFDN1	2.35857238799476e-17	0.79140709977257
chr5	140174641	140174642	ENSG00000120306.9	CYSTM1	2.35857238799476e-17	0.79140709977257
chr5	140125934	140125935	ENSG00000182700.4	IGIP	2.35857238799476e-17	0.79140709977257
chr5	140108629	140108630	ENSG00000245146.6	MALINC1	2.35857238799476e-17	0.79140709977257
chr5	140107776	140107777	ENSG00000185129.5	PURA	2.35857238799476e-17	0.79140709977257
chr5	140043298	140043299	ENSG00000158458.19	NRG2	2.35857238799476e-17	0.79140709977257
chr5	139795820	139795821	ENSG00000146005.3	PSD2	2.35857238799476e-17	0.79140709977257
chr5	139647298	139647299	ENSG00000171604.11	CXXC5	2.35857238799476e-17	0.79140709977257
chr5	139526430	139526431	ENSG00000131508.15	UBE2D2	2.35857238799476e-17	0.79140709977257
chr5	139482789	139482790	ENSG00000184584.12	STING1	2.35857238799476e-17	0.79140709977257
chr5	139462742	139462743	ENSG00000249751.3	ECSCR	2.35857238799476e-17	0.79140709977257
chr5	139444490	139444491	ENSG00000170464.9	DNAJC18	2.35857238799476e-17	0.79140709977257
chr5	139404087	139404088	ENSG00000170469.10	SPATA24	2.35857238799476e-17	0.79140709977257
chr5	139395712	139395713	ENSG00000228672.3	PROB1	2.35857238799476e-17	0.79140709977257
chr5	139384552	139384553	ENSG00000170482.16	SLC23A1	2.35857238799476e-17	0.79140709977257
chr5	139341586	139341587	ENSG00000120727.12	PAIP2	2.35857238799476e-17	0.79140709977257
chr5	139293647	139293648	ENSG00000015479.18	MATR3	2.35857238799476e-17	0.79140709977257
chr5	139293556	139293557	ENSG00000120725.12	SIL1	2.35857238799476e-17	0.79140709977257
chr5	139274101	139274102	ENSG00000281398.2	SNHG4	2.35857238799476e-17	0.79140709977257
chr5	138875228	138875229	ENSG00000146006.7	LRRTM2	2.35857238799476e-17	0.79140709977257
chr5	138610966	138610967	ENSG00000044115.20	CTNNA1	2.35857238799476e-17	0.79140709977257
chr5	138575443	138575444	ENSG00000113013.12	HSPA9	2.35857238799476e-17	0.79140709977257
chr5	138543299	138543300	ENSG00000120705.12	ETF1	2.35857238799476e-17	0.79140709977257
chr5	138465489	138465490	ENSG00000120738.7	EGR1	2.35857238799476e-17	0.79140709977257
chr5	138439016	138439017	ENSG00000132563.15	REEP2	2.35857238799476e-17	0.79140709977257
chr5	138352595	138352596	ENSG00000120733.13	KDM3B	2.35857238799476e-17	0.79140709977257
chr5	138331934	138331935	ENSG00000120709.10	FAM53C	2.35857238799476e-17	0.79140709977257
chr5	138213342	138213343	ENSG00000094880.10	CDC23	2.35857238799476e-17	0.79140709977257
chr5	138178997	138178998	ENSG00000112984.11	KIF20A	2.35857238799476e-17	0.79140709977257
chr5	138178985	138178986	ENSG00000112983.17	BRD8	2.35857238799476e-17	0.79140709977257
chr5	138139414	138139415	ENSG00000112981.4	NME5	2.35857238799476e-17	0.79140709977257
chr5	138051960	138051961	ENSG00000031003.10	FAM13B	2.35857238799476e-17	0.79140709977257
chr5	137887967	137887968	ENSG00000078795.16	PKD2L2	2.35857238799476e-17	0.79140709977257
chr5	137867790	137867791	ENSG00000120729.9	MYOT	2.35857238799476e-17	0.79140709977257
chr5	137801192	137801193	ENSG00000226306.6	NPY6R	2.35857238799476e-17	0.79140709977257
chr5	137754375	137754376	ENSG00000177733.6	HNRNPA0	2.35857238799476e-17	0.79140709977257
chr5	137736089	137736090	ENSG00000146021.14	KLHL3	2.35857238799476e-17	0.79140709977257
chr5	137598378	137598379	ENSG00000152377.13	SPOCK1	2.35857238799476e-17	0.79140709977257
chr5	136132844	136132845	ENSG00000113658.16	SMAD5	2.35857238799476e-17	0.79140709977257
chr5	136028894	136028895	ENSG00000120708.16	TGFBI	2.35857238799476e-17	0.79140709977257
chr5	135579183	135579184	ENSG00000145824.12	CXCL14	2.35857238799476e-17	0.79140709977257
chr5	135399278	135399279	ENSG00000113648.16	MACROH2A1	2.35857238799476e-17	0.79140709977257
chr5	135034519	135034520	ENSG00000069011.15	PITX1	2.35857238799476e-17	0.79140709977257
chr5	135033279	135033280	ENSG00000224186.8	C5orf66	2.35857238799476e-17	0.79140709977257
chr5	134995640	134995641	ENSG00000152705.7	CATSPER3	2.35857238799476e-17	0.79140709977257
chr5	134928028	134928029	ENSG00000247627.2	MTND4P12	2.35857238799476e-17	0.79140709977257
chr5	134926458	134926459	ENSG00000248923.1	MTND5P11	2.35857238799476e-17	0.79140709977257
chr5	134924122	134924123	ENSG00000249119.1	MTND6P4	2.35857238799476e-17	0.79140709977257
chr5	134904905	134904906	ENSG00000132570.14	PCBD2	2.35857238799476e-17	0.79140709977257
chr5	134873802	134873803	ENSG00000113621.14	TXNDC15	2.35857238799476e-17	0.79140709977257
chr5	134845679	134845680	ENSG00000181904.8	C5orf24	2.35857238799476e-17	0.79140709977257
chr5	134758770	134758771	ENSG00000145833.15	DDX46	2.35857238799476e-17	0.79140709977257
chr5	134738500	134738501	ENSG00000164615.4	CAMLG	2.35857238799476e-17	0.79140709977257
chr5	134661118	134661119	ENSG00000113615.12	SEC24A	2.35857238799476e-17	0.79140709977257
chr5	134649270	134649271	ENSG00000152700.13	SAR1B	2.35857238799476e-17	0.79140709977257
chr5	134524311	134524312	ENSG00000043143.20	JADE2	2.35857238799476e-17	0.79140709977257
chr5	134411897	134411898	ENSG00000237190.3	CDKN2AIPNL	2.35857238799476e-17	0.79140709977257
chr5	134371178	134371179	ENSG00000119048.7	UBE2B	2.35857238799476e-17	0.79140709977257
chr5	134371046	134371047	ENSG00000006837.11	CDKL3	2.35857238799476e-17	0.79140709977257
chr5	134226141	134226142	ENSG00000113575.9	PPP2CA	2.35857238799476e-17	0.79140709977257
chr5	134177037	134177038	ENSG00000113558.18	SKP1	2.35857238799476e-17	0.79140709977257
chr5	134114710	134114711	ENSG00000081059.19	TCF7	2.35857238799476e-17	0.79140709977257
chr5	134005132	134005133	ENSG00000213585.10	VDAC1	2.35857238799476e-17	0.79140709977257
chr5	133968786	133968787	ENSG00000113583.7	C5orf15	2.35857238799476e-17	0.79140709977257
chr5	133051961	133051962	ENSG00000170606.14	HSPA4	2.35857238799476e-17	0.79140709977257
chr5	133026603	133026604	ENSG00000155329.11	ZCCHC10	2.35857238799476e-17	0.79140709977257
chr5	132963633	132963634	ENSG00000072364.12	AFF4	2.35857238799476e-17	0.79140709977257
chr5	132872321	132872322	ENSG00000164406.7	LEAP2	2.35857238799476e-17	0.79140709977257
chr5	132866579	132866580	ENSG00000164405.10	UQCRQ	2.35857238799476e-17	0.79140709977257
chr5	132866558	132866559	ENSG00000164404.8	GDF9	2.35857238799476e-17	0.79140709977257
chr5	132830897	132830898	ENSG00000164403.14	SHROOM1	2.35857238799476e-17	0.79140709977257
chr5	132813586	132813587	ENSG00000198944.5	SOWAHA	2.35857238799476e-17	0.79140709977257
chr5	132807240	132807241	ENSG00000164402.13	SEPTIN8	2.35857238799476e-17	0.79140709977257
chr5	132747444	132747445	ENSG00000205089.7	CCNI2	2.35857238799476e-17	0.79140709977257
chr5	132737637	132737638	ENSG00000131437.15	KIF3A	2.35857238799476e-17	0.79140709977257
chr5	132556018	132556019	ENSG00000113522.13	RAD50	2.35857238799476e-17	0.79140709977257
chr5	132490797	132490798	ENSG00000125347.13	IRF1	2.35857238799476e-17	0.79140709977257
chr5	132410635	132410636	ENSG00000197536.11	IRF1-AS1	2.35857238799476e-17	0.79140709977257
chr5	132369751	132369752	ENSG00000197375.12	SLC22A5	2.35857238799476e-17	0.79140709977257
chr5	132369647	132369648	ENSG00000233006.6	MIR3936HG	2.35857238799476e-17	0.79140709977257
chr5	132295314	132295315	ENSG00000072682.18	P4HA2	2.35857238799476e-17	0.79140709977257
chr5	132294442	132294443	ENSG00000197208.5	SLC22A4	2.35857238799476e-17	0.79140709977257
chr5	132257670	132257671	ENSG00000131435.12	PDLIM4	2.35857238799476e-17	0.79140709977257
chr5	132012242	132012243	ENSG00000164398.12	ACSL6	2.35857238799476e-17	0.79140709977257
chr5	131797062	131797063	ENSG00000217128.11	FNIP1	2.35857238799476e-17	0.79140709977257
chr5	131635235	131635236	ENSG00000158987.20	RAPGEF6	2.35857238799476e-17	0.79140709977257
chr5	131245492	131245493	ENSG00000158985.13	CDC42SE2	2.35857238799476e-17	0.79140709977257
chr5	131171734	131171735	ENSG00000169567.11	HINT1	2.35857238799476e-17	0.79140709977257
chr5	131170809	131170810	ENSG00000186687.15	LYRM7	2.35857238799476e-17	0.79140709977257
chr5	129904471	129904472	ENSG00000198108.3	CHSY3	2.35857238799476e-17	0.79140709977257
chr5	129094750	129094751	ENSG00000066583.11	ISOC1	2.35857238799476e-17	0.79140709977257
chr5	128083765	128083766	ENSG00000064651.13	SLC12A2	2.35857238799476e-17	0.79140709977257
chr5	128083171	128083172	ENSG00000245937.7	LINC01184	2.35857238799476e-17	0.79140709977257
chr5	127703388	127703389	ENSG00000230561.4	CCDC192	2.35857238799476e-17	0.79140709977257
chr5	127517608	127517609	ENSG00000164244.20	PRRC1	2.35857238799476e-17	0.79140709977257
chr5	127073491	127073492	ENSG00000164241.13	C5orf63	2.35857238799476e-17	0.79140709977257
chr5	127030807	127030808	ENSG00000173926.5	MARCHF3	2.35857238799476e-17	0.79140709977257
chr5	126776622	126776623	ENSG00000113368.11	LMNB1	2.35857238799476e-17	0.79140709977257
chr5	126600267	126600268	ENSG00000164902.13	PHAX	2.35857238799476e-17	0.79140709977257
chr5	126595417	126595418	ENSG00000164904.17	ALDH7A1	2.35857238799476e-17	0.79140709977257
chr5	126360131	126360132	ENSG00000155324.9	GRAMD2B	2.35857238799476e-17	0.79140709977257
chr5	124748806	124748807	ENSG00000168916.15	ZNF608	2.35857238799476e-17	0.79140709977257
chr5	123423591	123423592	ENSG00000168944.15	CEP120	2.35857238799476e-17	0.79140709977257
chr5	123402343	123402344	ENSG00000250539.1	KRT8P33	2.35857238799476e-17	0.79140709977257
chr5	123089120	123089121	ENSG00000061455.10	PRDM6	2.35857238799476e-17	0.79140709977257
chr5	123036740	123036741	ENSG00000168938.5	PPIC	2.35857238799476e-17	0.79140709977257
chr5	123022782	123022783	ENSG00000263432.2	RN7SL689P	2.35857238799476e-17	0.79140709977257
chr5	122843438	122843439	ENSG00000064652.10	SNX24	2.35857238799476e-17	0.79140709977257
chr5	122774995	122774996	ENSG00000205302.6	SNX2	2.35857238799476e-17	0.79140709977257
chr5	122311690	122311691	ENSG00000064692.18	SNCAIP	2.35857238799476e-17	0.79140709977257
chr5	122078359	122078360	ENSG00000113083.13	LOX	2.35857238799476e-17	0.79140709977257
chr5	121961960	121961961	ENSG00000151304.5	SRFBP1	2.35857238799476e-17	0.79140709977257
chr5	120464277	120464278	ENSG00000184838.14	PRR16	2.35857238799476e-17	0.79140709977257
chr5	119452442	119452443	ENSG00000133835.14	HSD17B4	2.35857238799476e-17	0.79140709977257
chr5	119268691	119268692	ENSG00000145779.7	TNFAIP8	2.35857238799476e-17	0.79140709977257
chr5	119037771	119037772	ENSG00000172869.14	DMXL1	2.35857238799476e-17	0.79140709977257
chr5	118988544	118988545	ENSG00000169570.9	DTWD2	2.35857238799476e-17	0.79140709977257
chr5	118974585	118974586	ENSG00000283498.1	MIR1244-2	2.35857238799476e-17	0.79140709977257
chr5	118973795	118973796	ENSG00000197744.5	PTMAP2	2.35857238799476e-17	0.79140709977257
chr5	116574933	116574934	ENSG00000092421.16	SEMA6A	2.35857238799476e-17	0.79140709977257
chr5	116449646	116449647	ENSG00000248445.5	SEMA6A-AS1	2.35857238799476e-17	0.79140709977257
chr5	116085473	116085474	ENSG00000145781.8	COMMD10	2.35857238799476e-17	0.79140709977257
chr5	115962453	115962454	ENSG00000172901.19	LVRN	2.35857238799476e-17	0.79140709977257
chr5	115841858	115841859	ENSG00000177879.15	AP3S1	2.35857238799476e-17	0.79140709977257
chr5	115841479	115841480	ENSG00000145782.12	ATG12	2.35857238799476e-17	0.79140709977257
chr5	115816953	115816954	ENSG00000129596.4	CDO1	2.35857238799476e-17	0.79140709977257
chr5	115632991	115632992	ENSG00000134970.13	TMED7	2.35857238799476e-17	0.79140709977257
